job_subdirno,job_card_link
0,https://www.zhipin.com/job_detail/e015610ecf58ff1603R93dq6FVJT.html?lid=6HEiY9fwdJQ.search.25&securityId=a0vpDYRHaW1Vv-E1OCpxQ0TV1yDp_hFUiIj9H2z6hPs81YEHjv9ynISTBgYfLDs0FQy1QFgiZXuKcnNEE9PO7zAn4wq2fH4CKui5eyOkPzL6_PMi81gpfcJKqYVhagThQIMsIo-ZNqc~&sessionId=
0,https://www.zhipin.com/job_detail/cea40f060fd445581H1-3dS0ElRV.html?lid=6HEiY9fwdJQ.search.26&securityId=kR6NfPqNwZy8o-A17Vn6lm_7N7T4SMcLTldM-3yD0omw0l-IC9XpmrQWHnX7gmIfAOczHd_vvGfz8-Yl7jiPkmnaTJuENos5BHcDYJKk6L8uZZwbkameaWSW0d8NAM8LS8kUQMUUCANyqGk~&sessionId=
0,https://www.zhipin.com/job_detail/87a73550fb66c74003Ry3tS_E1pW.html?lid=6HEiY9fwdJQ.search.27&securityId=uvTHbJo3CA_vZ-D1O2WSWf8B3jCLcOUs_0tHJxuprHs5auaIvxaK6YLBYwgZ_xJcyBr7Iq1p4W8TJTyEDOEPLtdTJuLWFrqEXJ1XY3Ti3YWqidb-qoQ4RcJ-wnIfLjP9vvuNvJN7pG9h&sessionId=
0,https://www.zhipin.com/job_detail/e05db5a8ba1afbe31H1-29i4FVFZ.html?lid=6HEiY9fwdJQ.search.28&securityId=f2T6arZOQDXQ5-u1FRWezl1K3K_eTUqISgA8NhjSEklFyQL9uHgcpcFFz094r9MQuSPRYXdgS-uhc7WmQEikyelPfjqBbhw-BR0KQPM91_se4MNNx4npqwG1iEW8hjDuWSGIUA5iJ5bf_g~~&sessionId=
0,https://www.zhipin.com/job_detail/9b7e0d063358bea31HF-29-0F1NZ.html?lid=6HEiY9fwdJQ.search.29&securityId=LFCW63o4qZWPy-h175gL6W-lBFonQTpfLdKSKMdxzQWHK1r1FDrk3JN7AQ6AuP7ZYe7Nbi7KnQeXUq_ovfrJSzMYKsmBOgD56xhULzKHO64gF5OO16stTBHDXG9vI9omzMr_t-K2Eqr9&sessionId=
0,https://www.zhipin.com/job_detail/de3f935bde476b181XB_2di1EFtQ.html?lid=6HEiY9fwdJQ.search.30&securityId=aVN7l1ZV_EQ7T-z1SgeNvCOYvmz8k4gNzXjoLXO3vfXR1Mzd8jTbS6A0O9nIoc0vDQwcQJ40QS2UB-Jiyib7yuSVEFQ5Y_1iKhefm6LzUqrNOpvFn-mcl0r4bJRSMnQmTMfTPXIA5sawsg~~&sessionId=
1,https://www.zhipin.com/job_detail/39c34fb825e8f9901X1839q8FlNU.html?lid=6HE9rANYbPD.search.1&securityId=q9dLPE2gNO_zf-Z170aF7lx0-TvvnJZd1ci6XPvK9sI5AyLmdmxkhOoDf0CZTH8sAwFBdom9K-SHqtUUXExeXStsYGgyU2Kmd1qIRF_K8ervRf363sjOmMkF9CcvneX3WaflDE6rSA~~&sessionId=
1,https://www.zhipin.com/job_detail/10948639d0c941a203Rz29m4EFNQ.html?lid=6HE9rANYbPD.search.2&securityId=q7-W20a1WC35A-j1ivo3Dg3_TGcaVg334VTpnfoEojTTjduNlh3usiPAMnE4rUcSWk2GNiSc16Tb4fgsfa5GM39wWKShhu0rxX-KRzFFA63Pdscci9VxsEIvKeJLGWMmuHWUy7shaxWJvA~~&sessionId=
1,https://www.zhipin.com/job_detail/41f8113d5813195903Ry3Ny4E1VS.html?lid=6HE9rANYbPD.search.3&securityId=nyyJgo0t4RnCD-_11ub-pvrgWAmActXVZAHPMmhbKvOs8LXjRiV7-G24xst-undM00z_Mwsd-AYNBZnKWlOCtffIdnZDkMWFatwnRcR8cDdjDU9j2G1zhXhzH5yRnP9iNn-ZkKAxRuvxIg~~&sessionId=
1,https://www.zhipin.com/job_detail/d56969ebf02708881HN_09W9FVpT.html?lid=6HE9rANYbPD.search.4&securityId=jyCIqeD6ubV7D-N1h8sLj4oHL57sP_95gO3N8DMHRxbRvucypzRd2x7txECMzJ2kF__w-Dpa09IAsjDloqjnLbbHNUdSMS3BGJkv3uZh7_suS59IOXNFUA0bAnGobLBuil6S5OxOeA4v33w~&sessionId=
1,https://www.zhipin.com/job_detail/0b8f4070059cd2be1H173NS8F1FU.html?lid=6HE9rANYbPD.search.5&securityId=Aj8aqF8eowcij-01Kgo8_spTcSJdB3xUugu5WWkcJbNysZOHFcebNYzSYOQ5XK2OGaXcZiJvBejDdAFta0tbk64s3vT32oISeC-4_A2Eo6LAt9S-nM-qUIutIDymwWt3-bTThpTNkwI~&sessionId=
1,https://www.zhipin.com/job_detail/80b22b222927c6ed1HN609-_FlBQ.html?lid=6HE9rANYbPD.search.6&securityId=mueHjrlvLgjoA-81XiuIdt0aIRtg7dcxJtmzWOfG2V4dvfFCoHerL9Mhb6wHGKmtUtR3CeoleMfJW0HYDsLPGUa7aru_p7jTuNVJ5RhmMr-qCG0Akx1jWKS6dJeJGTFPRui9u3puF2JiZlM~&sessionId=
1,https://www.zhipin.com/job_detail/7931522e12cdd16103R82dW_FFpQ.html?lid=6HE9rANYbPD.search.7&securityId=SkBzcMe6SUbVC-719Hb0x0mcuIIk_jxWMCaGpIVB1MFf-I_pYN0lKAzlzNXu-H7D1yTugUDWvBibTinjJ1JMSWN_IjHShwdbP-K_ziO7lcqMkKz_5XwS0Wlyb4vv4aNGBqcTMigEAxzTYw~~&sessionId=
1,https://www.zhipin.com/job_detail/1ab518b348ce4d291Xd62dS1EVpZ.html?lid=6HE9rANYbPD.search.8&securityId=FsvL4BfLaHSWa-e1W1yb7w7YygL1FmIHKHGN3LiilNg_lVqlPM-M8oBpneGx8Eqxm8nHnt7OY-SWL3ubMMbVe2Odbd3aGk6OJEwOg7hd94L4EXAttCOvQGo--DGvEaAuamDEsCR7Og9m&sessionId=
1,https://www.zhipin.com/job_detail/d489048c2c415bd803R829u0E1FS.html?lid=6HE9rANYbPD.search.9&securityId=KmPia94kDEsOD-z1-AxLQrN1bok4x539xx1Neql33Z2_9cj_KEFjgMe8j2THDKHSccoZSI1xZoj1ExIZMNxGG3DuMJiQjramu9-t4bGhOw9gSquTrUnapIDRU0mAgLgj43GgsKNSt-9Fyg~~&sessionId=
1,https://www.zhipin.com/job_detail/875107735e0af76a03R73d-5FVZR.html?lid=6HE9rANYbPD.search.10&securityId=GcXqd8CjYwpJ--91bTHhas_bWnWO5RhwyGaKmdKdJxPWdAoXpYPCmll1cChuNFzZXC8-yfLODq_ioSsrkyaIocgInVLN9GRyrnIropsfKHNTALanaCGgPH5g5ALAwrJxdoE-11JsGNBljw~~&sessionId=
1,https://www.zhipin.com/job_detail/d5e23ba6d1979e711HNy09S-FFBU.html?lid=6HE9rANYbPD.search.11&securityId=DGN71qy24J19E-i1tAKxgBvHrJlYOYQ_2rteuBjitAW8IaDIQ3HqMj6yxEdk8B07wUZlCoIblVx2ZTzcqjFH-Dy_fnA6bvbd6-wWWwXvGochLei2RIvcY6x2axbBQ1kuq9fLlP1rwnozKw~~&sessionId=
1,https://www.zhipin.com/job_detail/3f5bed04db3dc43e03R_09m4GFNW.html?lid=6HE9rANYbPD.search.12&securityId=ESv2Pi6gcyaJN-g1cgJk90NUC_pivpCvgEgA3LTdmgCEAAbIGeiDodO9CIo2JJvrA-MsEWk_1FL-BE2SDHzMSML4N8nNjRfN2BM6bRoYhJ7iJxpL9_Ax7Xj4uXMur5z4Pz8SeY1dVcc2&sessionId=
1,https://www.zhipin.com/job_detail/bd8eaad1956eaa3e1Hxz3969FFdU.html?lid=6HE9rANYbPD.search.13&securityId=i034IFV6ue-0I-z1Eym9eJNdltVlke2mjgzX4C8Y6w6Qig-k22qQ8N4SW_cb5vHIizmaGhDkBEW5mJAfnhQP5CjQG3v_yGyebx_lKDT4eX9cYr761qZGaYQqBQqJ-UFLFltVT84Lk0Sx3Q~~&sessionId=
